gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureCategory_Loyal,TenureCategory_New
0,1,0,0,0.880734693482843,1,0,0.5883601259634165,0.9132254222226078,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
0,0,1,1,-1.1552834925186746,1,0,0.5218941645044328,-0.873886850501322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,1,1,-1.1145631287986442,0,0,-1.3059197756176202,-0.9520288644025412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,1.5729808767233588,1,1,0.9539229139878271,1.937018248419938,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,1.6137012404433893,1,1,0.7877580103403677,1.7745534963541263,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,0,-1.2774445836787656,1,1,0.6548260874224002,-0.9701295568881344,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,-0.3408762181180675,1,0,0.18956435720951403,-0.24257001502819459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,1.369379058123207,1,1,0.4886611837749409,1.2867177598521642,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,1,-1.318164947398796,0,1,-0.4086292959213397,-0.3904659170446265,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,1,1,-1.1552834925186746,1,0,-0.27569737300337216,-0.9034660309046083,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,1,1,0,1.2879383306831464,1,0,0.5218941645044328,1.2076927853418917,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,1,0,1.2064976032430856,1,1,0.6548260874224002,1.2664096658439379,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,0,0,-0.5851984004382496,1,0,-1.372385737076604,-0.8200262533490691,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.9621754209229036,1,1,-1.5053176599945715,-0.5304151735795786,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,-0.38159658183809786,1,0,-1.4720846792650797,-0.8284143791350758,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,1.020388875446811,-0.9652732735383411,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,-1.1552834925186746,1,1,-0.27569737300337216,-0.903907511209135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,-0.9516816739185228,0,0,-0.20923141154438843,-0.769256018328503,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.26992923768238775,0,1,-1.3059197756176202,-0.5891320540816246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,-1.2367242199587352,1,0,0.023399453562054678,-0.9480555416618013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1.247217966963116,1,0,-1.5053176599945715,-0.46110276576889253,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1,0,0,0,-0.0965540357978854,1,0,-1.5053176599945715,-0.73128871213921,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,1,1.4508197855632678,1,0,-1.3059197756176202,-0.29201580913518077,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,1,1,-1.1145631287986442,1,0,-1.4720846792650797,-0.9696880765836077,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
0,0,1,0,0.025607055362205634,1,1,1.3194857020122377,0.4977924556630184,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,-0.055833672077855064,1,0,1.1533207983647784,0.36534836430501966,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.0738427650786138,1,0,-0.1427654500854047,-0.8244410563943357,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0.5956921474426305,1,1,0.023399453562054678,0.2638078942638873,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,-1.2774445836787656,1,1,0.2227973379390059,-0.975868800846981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,-1.2367242199587352,1,0,-1.4720846792650797,-0.9917620918099408,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0,0,0,0.758573602322752,1,0,-1.5053176599945715,-0.562643235810025,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,0,-0.8702409464784621,1,0,0.2560303186684978,-0.6460830133655641,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,-0.3408762181180675,1,0,-1.5053176599945715,-0.793978915381996,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,1,0,0,-1.1552834925186746,0,1,-1.3059197756176202,-0.9621829114066545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1.002895784642934,0,0,-0.3753963151918478,0.35696023851901304,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,0.7178532386027215,1,1,0.9539229139878271,1.0884931031196927,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,-0.8295205827584317,1,0,-1.4720846792650797,-0.8893386611597551,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-1.2774445836787656,1,0,0.18956435720951403,-0.9763102811515076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,-0.9516816739185228,1,1,0.4886611837749409,-0.6677155482873706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0.8400143297628127,0,1,-0.3753963151918478,0.2638078942638873,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0,0,1,0,-1.0738427650786138,1,1,-0.5083282381098153,-0.8880142202461752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0.7178532386027215,1,0,1.1533207983647784,1.2262349581320116,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0
1,1,1,0,0.06632741908223598,1,1,0.6880590681518921,0.26160049274125396,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0,0,-0.055833672077855064,1,1,1.1533207983647784,0.3993423477535727,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,-0.9924020376385531,1,0,0.6880590681518921,-0.7003850908223436,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,-0.8295205827584317,1,1,0.455428203045449,-0.5979616601721579,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,1.6137012404433893,1,0,0.5218941645044328,1.5255586046010887,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1.6137012404433893,1,0,-1.4720846792650797,-0.34411048506932695,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-1.5053176599945715,-0.9988257766823675,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,1,1,0,0.10704778280226633,1,0,1.253019740553254,0.5167761087576649,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,1,0,0,0.5956921474426305,1,1,1.020388875446811,0.9812133891197138,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,0.6771328748826912,1,0,-1.4720846792650797,-0.6098816283943778,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,1,-0.21871512695797646,1,0,-1.4720846792650797,-0.7507138455383832,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,0,1,0,-0.46303730927815856,1,0,0.4886611837749409,-0.23815521198292797,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-1.2367242199587352,0,0,-1.1729878526996527,-0.9741028796288743,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.1779947632379461,1,0,-0.27569737300337216,-0.3352808789787937,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.5956921474426305,1,0,-1.4720846792650797,-0.5529306691104383,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0,1,1,1.1657772395230555,0,1,-0.47509525738032343,0.35607727790995974,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,-0.9109613101984924,1,1,-0.27569737300337216,-0.7851493092914628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,-1.2367242199587352,1,0,0.8542239717993515,-0.9233326446083081,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.30015585439803716,1,0,-1.4720846792650797,-0.7683730577194496,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,1,0.14776814652229667,1,1,0.987155894717319,0.5432649270292647,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,1.4508197855632678,1,0,-1.4720846792650797,-0.39532220039441984,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,-0.3421633344623559,-0.9833739660239342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,1,1,-0.9924020376385531,1,1,0.3889622415864653,-0.7224591060486767,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
1,0,1,1,1.6137012404433893,1,1,1.3194857020122377,2.40631181213178,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,1,1.5322605130033284,1,0,-1.3059197756176202,-0.25007518020514785,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1,0,0,0,-1.1145631287986442,1,1,-0.30893035373286404,-0.8862482990280685,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,1,-0.5851984004382496,1,0,-1.4720846792650797,-0.8549031974066754,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,1.3286586944031769,1,0,-1.2726867948881284,-0.2575803453821011,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1.247217966963116,1,1,-1.4720846792650797,-0.43417246719276614,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1,0,1,1,1.5729808767233588,1,1,1.0868548369057947,2.043415001810864,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1,0,0,0,-1.2367242199587352,1,1,0.4886611837749409,-0.943199258312008,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,1.6137012404433893,1,1,1.3859516634712215,2.4575235274568734,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1,1,0,0,-0.9516816739185228,1,1,0.6215931066929083,-0.6584444618923107,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0.18848851024232702,1,0,-1.5053176599945715,-0.6610933437194706,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,0,0,0,-1.1145631287986442,1,0,0.455428203045449,-0.8191432927400158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,0,0,1.4508197855632678,1,1,0.5218941645044328,1.345876120658737,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
1,0,0,0,0.26992923768238775,1,1,-0.3753963151918478,-0.035957232509716545,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,0,1,0,-0.1779947632379461,1,0,-0.3421633344623559,-0.3776629882133533,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1.4508197855632678,1,1,0.8209909910698596,1.6301894367739076,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,-0.5851984004382496,0,0,-1.3059197756176202,-0.8010426002544226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.5444780367182193,1,0,-1.5053176599945715,-0.8491639534478288,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,0,0,1,-1.2774445836787656,0,0,-1.3391527563471122,-0.9966183751597342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0.7178532386027215,1,1,-1.5053176599945715,-0.5511647478923317,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
0,1,0,0,0.5142514200025698,1,1,1.1865537790942702,0.961346775416014,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,0,0,-1.1960038562387048,1,1,0.28926329939798967,-0.9047904718181883,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,-0.7073594915983407,1,1,0.3889622415864653,-0.5083411583532454,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,-0.62591876415828,1,0,0.8874569525288434,-0.31232390314340724,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.8295205827584317,0,0,-0.1427654500854047,-0.6791940362050638,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
1,0,1,0,-0.62591876415828,1,1,1.253019740553254,-0.23815521198292797,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,-1.2367242199587352,1,1,0.9539229139878271,-0.9206837627811482,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0.5142514200025698,1,0,-1.5053176599945715,-0.6085571874807978,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1,1,1,-0.13727439951791576,0,1,-0.9735899683227015,-0.554696590328545,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.4223169455581282,1,1,-1.3391527563471122,-0.7895641123367294,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1,0,0,0,-0.21871512695797646,1,1,0.15633137648002218,-0.21563971645206817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,-0.3408762181180675,1,1,0.15633137648002218,-0.29466469096234077,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,1,1,1.5729808767233588,1,1,0.8874569525288434,1.9016998240578051,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,1.369379058123207,1,0,1.020388875446811,1.7621920478273798,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
1,1,1,0,-0.0965540357978854,1,1,1.2197867598237622,0.28058414583590047,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,0,1.6137012404433893,1,0,-1.3391527563471122,-0.19930494518458167,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1.6137012404433893,1,1,1.784747432225124,2.76611826032101,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,1,1.4100994218432374,1,1,1.3859516634712215,2.190869423522769,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
0,0,0,0,0.18848851024232702,0,1,-0.8074250646752421,-0.35470601237796684,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,-1.2367242199587352,1,0,-1.4720846792650797,-0.9886717296782542,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,1,0,0,-1.2367242199587352,1,0,-0.3421633344623559,-0.9612999507976011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0.5549717837226001,1,0,-1.4720846792650797,-0.6089986677853244,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0.8400143297628127,1,0,1.1200878176352864,1.3374879948727305,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1.0436161483629645,1,0,1.1865537790942702,1.5008357075475955,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
1,1,1,0,0.7992939660427822,1,1,1.3527186827417297,1.3661842146669636,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
0,0,1,1,0.758573602322752,1,1,0.15633137648002218,0.5653389422555978,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
0,0,1,0,0.5549717837226001,1,1,-0.009833527167437194,0.3212003338523534,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,-1.1145631287986442,0,1,-0.47509525738032343,-0.9061149127317684,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.5956921474426305,1,0,0.32249628012748155,0.5362012421568381,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0.880734693482843,1,0,-1.5053176599945715,-0.5622017555054982,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,1,0,0,-1.2774445836787656,1,1,0.28926329939798967,-0.9749858402379277,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,-0.9516816739185228,1,1,-0.17599843081489655,-0.7732293410692429,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0.5956921474426305,1,0,0.32249628012748155,0.5423819664202113,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,1,1,1.4915401492832983,1,1,-1.4720846792650797,-0.3878170352174666,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,0,0,0.14776814652229667,1,1,0.987155894717319,0.5666633831691777,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,0,1,1,0.8400143297628127,1,1,0.15633137648002218,0.6390661531115504,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
1,0,0,0,-1.2774445836787656,1,1,-0.6744931417572747,-0.9877887690692009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,1.6137012404433893,1,0,-1.4388516985355877,-0.3480838078100669,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,1,-0.62591876415828,1,0,-0.6744931417572747,-0.7065658150857169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,-1.0331224013585834,1,0,0.28926329939798967,-0.7666071365013429,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,-0.21871512695797646,1,1,0.5551271452339247,-0.07039269626279622,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1.6137012404433893,1,1,1.3527186827417297,2.3224305542717145,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.1779947632379461,1,1,0.8874569525288434,0.08898169367132894,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,0,1,0,-0.21871512695797646,1,0,-1.5053176599945715,-0.7776441441145096,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,-0.9516816739185228,1,0,0.987155894717319,-0.6288652814890243,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,0,0,1,-1.2774445836787656,1,1,0.9539229139878271,-0.9661562341473944,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,0,1,0,-0.2594354906780068,1,0,0.4886611837749409,-0.11763108884714911,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1.6137012404433893,0,1,-0.04306650789692907,0.9635541769386473,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,1.0843365120829946,1,0,0.3889622415864653,0.9975481603872003,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
0,1,1,0,-0.5037576729981889,1,0,0.8542239717993515,-0.1458858283368555,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.2367242199587352,1,1,-1.4720846792650797,-0.9895546902873076,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,1,1,-0.62591876415828,1,0,-1.4720846792650797,-0.8226751351762291,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,0,1.125056875803025,1,0,1.2197867598237622,1.6712471050948874,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
0,0,1,0,1.247217966963116,1,1,1.4524176249302052,2.026197269934324,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1,0,0,1,0.8400143297628127,1,0,1.020388875446811,1.2160809111278983,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
0,0,0,0,0.8400143297628127,1,0,-1.5053176599945715,-0.5441010630199051,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0,1,1,0.7992939660427822,0,0,-0.6744931417572747,-0.0024047293656901995,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0.43281069256250915,1,0,0.721292048881384,0.5706367059099177,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
0,1,1,0,1.3286586944031769,1,0,1.3527186827417297,1.9886714440495576,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,-0.8702409464784621,1,1,-0.6744931417572747,-0.793978915381996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,-0.748079855318371,1,0,1.3527186827417297,-0.41209845196643297,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
0,1,1,1,1.5322605130033284,1,1,1.4191846442007134,2.292851373868428,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
0,0,1,0,-0.1779947632379461,1,1,0.9206899332583353,0.14151784991000177,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0,-0.5444780367182193,1,1,-0.17599843081489655,-0.5083411583532454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.9109613101984924,0,0,-0.8074250646752421,-0.8089892457359026,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.6137012404433893,1,1,1.4856506056596972,2.597472783991825,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
1,0,0,0,-1.1552834925186746,1,1,-0.47509525738032343,-0.9180348809539882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,-1.2367242199587352,1,1,0.35572926085697343,-0.9237741249128348,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0.5956921474426305,1,1,1.1865537790942702,1.0708338909386264,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,-0.7073594915983407,1,1,1.286252721282746,-0.32777571380184045,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,1.5729808767233588,1,0,-1.5053176599945715,-0.3939977594808398,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,-1.2367242199587352,1,0,0.5551271452339247,-0.9356940931350547,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,1,0,-0.38159658183809786,1,1,-0.17599843081489655,-0.38649259430388655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
